kayit_id,satir_no,boy,bolum_tipi,karakter_1,karakter_1_id,karakter_1_tipi,karakter_2,karakter_2_id,karakter_2_tipi,iliski_ham,iliski_turu,katman,agirlik,kutupluluk,yonluluk,cikarma_yontemi,not,ham_satir,kaynak_notu,source_file
DKR0368,381.0,Kanlı Koca Oğlu Kan Turalı Boyu,boy,Kan Turalı,kan_turali,kişi,Selcen Hatun,selcen_hatun,kişi,"işrete düşme, yeme içme",tören/ritüel,olay,2,pozitif,yönlü,açık_ilişki,"işrete düşme, yeme içme","kan turalı - selcen hatun (işrete düşme, yeme içme)",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,07_kanli_koca_oglu_kan_turali_boyu.csv
DKR0371,384.0,Kanlı Koca Oğlu Kan Turalı Boyu,boy,Tekfur (Kan Turalı Boyu),tekfur_kan_turali_boyu,kişi,600 Kafir,600_kafir,kişi,emir; kan turalının üstüne varın,otorite/emir,otorite,3,nötr,yönlü,açık_ilişki,emir; kan turalının üstüne varın,tekfur - 600 kafir (emir; kan turalının üstüne varın),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,07_kanli_koca_oglu_kan_turali_boyu.csv
DKR0372,385.0,Kanlı Koca Oğlu Kan Turalı Boyu,boy,600 Kafir,600_kafir,kişi,Kan Turalı ve Selcan Hatun,kan_turali_ve_selcan_hatun,grup,çatışma,çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,çatışma,600 kafir - kan turalı ve selcan hatun (çatışma),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,07_kanli_koca_oglu_kan_turali_boyu.csv
DKR0373,386.0,Kanlı Koca Oğlu Kan Turalı Boyu,boy,Selcen Hatun,selcen_hatun,kişi,Kan Turalı,kan_turali,kişi,diy0; haber verme,diyalog_nötr,iletişim,2,nötr,yönlü,açık_ilişki,diy0; haber verme,selcen hatun - kan turalı (diy0; haber verme),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,07_kanli_koca_oglu_kan_turali_boyu.csv
DKR0375,388.0,Kanlı Koca Oğlu Kan Turalı Boyu,boy,Selcen Hatun,selcen_hatun,kişi,Kan Turalının Anne Babası,kan_turalinin_anne_babasi,grup,"karşıladı, el öptü",destek/yardım,olay,4,pozitif,yönlü,açık_ilişki,"karşıladı, el öptü","selcen hatun - kan turalının anne babası (karşıladı, el öptü)",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,07_kanli_koca_oglu_kan_turali_boyu.csv
DKR0376,389.0,Kanlı Koca Oğlu Kan Turalı Boyu,boy,Kan Turalının Anne Babası,kan_turalinin_anne_babasi,grup,Selcen,selcen,kişi,yüksek yere çıkıp bakalım oğlan nerede,belirsiz,olay,1,nötr,yönlü,açık_ilişki,yüksek yere çıkıp bakalım oğlan nerede,kan turalının anne babası - selcen (yüksek yere çıkıp bakalım oğlan nerede),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,07_kanli_koca_oglu_kan_turali_boyu.csv
DKR0377,390.0,Kanlı Koca Oğlu Kan Turalı Boyu,boy,Selcen Hatun,selcen_hatun,kişi,Kafirler (Kan Turalı Boyu),kafirler_kan_turali_boyu,grup,çatışma,çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,çatışma,selcen hatun - kafirler (çatışma),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,07_kanli_koca_oglu_kan_turali_boyu.csv
DKR0378,391.0,Kanlı Koca Oğlu Kan Turalı Boyu,boy,Kan Turalı,kan_turali,kişi,Selcen Hatun,selcen_hatun,kişi,kim olduğunu soruyor,belirsiz,olay,1,nötr,yönlü,açık_ilişki,kim olduğunu soruyor,kan turalı - selcen hatun (kim olduğunu soruyor),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,07_kanli_koca_oglu_kan_turali_boyu.csv
DKR0379,392.0,Kanlı Koca Oğlu Kan Turalı Boyu,boy,Kan Turalı,kan_turali,kişi,Selcen Hatun,selcen_hatun,kişi,"gerilim, çatışma",çatışma,çatışma,5,negatif,yönsüz,açık_ilişki,"gerilim, çatışma","kan turalı - selcen hatun (gerilim, çatışma)",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,07_kanli_koca_oglu_kan_turali_boyu.csv
DKR0380,393.0,Kanlı Koca Oğlu Kan Turalı Boyu,boy,Kan Turalı,kan_turali,kişi,Selcen Hatun,selcen_hatun,kişi,arayı düzeltme,belirsiz,olay,1,nötr,yönlü,açık_ilişki,arayı düzeltme,kan turalı - selcen hatun (arayı düzeltme),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,07_kanli_koca_oglu_kan_turali_boyu.csv
DKR0381,394.0,Kanlı Koca Oğlu Kan Turalı Boyu,boy,Kan Turalı ve Selcen Hatun,kan_turali_ve_selcen_hatun,grup,Kan Turalının Anne Babası,kan_turalinin_anne_babasi,grup,"el öpme, oğuz iline dönme",belirsiz,olay,1,nötr,yönlü,açık_ilişki,"el öpme, oğuz iline dönme","kan turalı ve selcen hatun - kan turalının anne babası (el öpme, oğuz iline dönme)",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,07_kanli_koca_oglu_kan_turali_boyu.csv
