kayit_id,satir_no,boy,bolum_tipi,karakter_1,karakter_1_id,karakter_1_tipi,karakter_2,karakter_2_id,karakter_2_tipi,iliski_ham,iliski_turu,katman,agirlik,kutupluluk,yonluluk,cikarma_yontemi,not,ham_satir,kaynak_notu,source_file
DKR0693,716.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Tekfurun Beyleri,tekfurun_beyleri,kişi,Salur Kazan,salur_kazan,kişi,,ikna/müzakere,iletişim,3,nötr,yönlü,açık_ilişki,,"tekfurun beyleri - kazan (and iç bize düşmanlık yapmayacağına, oğuzu kötüle bizi öv, seni bırakalım); ikna; tamam gelmem",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0694,717.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Tekfurun Beyleri,tekfurun_beyleri,kişi,Salur Kazan,salur_kazan,kişi,kazan and içti,belirsiz,olay,1,nötr,yönlü,açık_ilişki,kazan and içti,tekfurun beyleri - kazan (kazan and içti),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0695,718.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Tekfurun Beyleri,tekfurun_beyleri,kişi,Salur Kazan,salur_kazan,kişi,bizi öv,belirsiz,olay,1,nötr,yönlü,açık_ilişki,bizi öv,tekfurun beyleri - kazan (bizi öv),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0696,719.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Salur Kazan,salur_kazan,kişi,Tekfurun Beyleri,tekfurun_beyleri,kişi,,ikna/müzakere,iletişim,3,nötr,yönlü,açık_ilişki,,kazan - tekfurun beyleri (ben yer üstünde adam övmem bir adam getirin onun üstüne binip sizi öveyim) ikna,ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0698,721.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Salur Kazan,salur_kazan,kişi,Kafir Eri,kafir_eri,kişi,"kafirin sırtına bir eğer vurdu, bacaklarıyla kaburgasını sıkıp askeri öldürdü - bana kopuz getirin öveyim sizi",destek/yardım,olay,4,pozitif,yönlü,açık_ilişki,"kafirin sırtına bir eğer vurdu, bacaklarıyla kaburgasını sıkıp askeri öldürdü - bana kopuz getirin öveyim sizi","kazan - kafir eri (kafirin sırtına bir eğer vurdu, bacaklarıyla kaburgasını sıkıp askeri öldürdü - bana kopuz getirin öveyim sizi)",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0699,722.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Kafirler (Uruz Kurtarma Boyu),kafirler_uruz_kurtarma_boyu,grup,Salur Kazan,salur_kazan,kişi,kopuz getirdiler,belirsiz,olay,1,nötr,yönlü,açık_ilişki,kopuz getirdiler,kafirler - kazan (kopuz getirdiler),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0700,723.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Salur Kazan,salur_kazan,kişi,Kafirler (Uruz Kurtarma Boyu),kafirler_uruz_kurtarma_boyu,grup,kafirleri küçümseyip dalda geçti; gerginlik,destek/yardım,olay,4,pozitif,yönlü,açık_ilişki,kafirleri küçümseyip dalda geçti; gerginlik,kazan - kafirler (kafirleri küçümseyip dalda geçti; gerginlik),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0703,726.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Adsız Kişi (Uruz Kurtarma Boyu),adsiz_kisi_uruz_kurtarma_boyu,kişi,Uruz,uruz,kişi,oğlu,diyalog_nötr,iletişim,2,pozitif,yönlü,çıkarımsal_akrabalık,,bir kişi - uruz (sen kazanın oğlu değil misin,ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0704,727.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Uruz,uruz,kişi,Adsız Kişi (Uruz Kurtarma Boyu),adsiz_kisi_uruz_kurtarma_boyu,kişi,benim babam bayındır han değil mi,belirsiz,olay,1,nötr,yönlü,açık_ilişki,benim babam bayındır han değil mi,uruz - kişi (benim babam bayındır han değil mi),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
DKR0705,728.0,Salur Kazan'ın tutsak olup oğlu uruz'un kurtardığı boy,boy,Adsız Kişi (Uruz Kurtarma Boyu),adsiz_kisi_uruz_kurtarma_boyu,kişi,Uruz,uruz,kişi,"o annenin babası, senin dedendir",akrabalık,akrabalık,5,pozitif,yönsüz,açık_ilişki,"o annenin babası, senin dedendir","kişi - uruz (o annenin babası, senin dedendir)",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,12_salur_kazanin_tutsak_olup_oglu_uruzun_kurtardigi_boy.csv
