kayit_id,satir_no,boy,bolum_tipi,karakter_1,karakter_1_id,karakter_1_tipi,karakter_2,karakter_2_id,karakter_2_tipi,iliski_ham,iliski_turu,katman,agirlik,kutupluluk,yonluluk,cikarma_yontemi,not,ham_satir,kaynak_notu,source_file
DKR0538,557.0,Begil Oğlu Emrenin boyu,boy,Begil,begil,kişi,Begilin Karısı,begilin_karisi,kişi,diy0 - yaşananları anlattı,diyalog_nötr,iletişim,2,nötr,yönlü,açık_ilişki,diy0 - yaşananları anlattı,begil - begilin karısı (diy0 - yaşananları anlattı),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,10_begil_oglu_emrenin_boyu.csv
DKR0539,558.0,Begil Oğlu Emrenin boyu,boy,Begilin Karısı,begilin_karisi,kişi,Begil,begil,kişi,"ikna; asi olma, adamlarını al ava çık",ikna/müzakere,iletişim,3,karışık,yönlü,açık_ilişki,"ikna; asi olma, adamlarını al ava çık","begilin karısı - begil (ikna; asi olma, adamlarını al ava çık)",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,10_begil_oglu_emrenin_boyu.csv
DKR0540,559.0,Begil Oğlu Emrenin boyu,boy,Begil,begil,kişi,Begilin Adamları,begilin_adamlari,grup,ava çıktılar,hareket/eylem,olay,2,nötr,yönlü,açık_ilişki,ava çıktılar,begil - begilin adamları (ava çıktılar),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,10_begil_oglu_emrenin_boyu.csv
DKR0542,561.0,Begil Oğlu Emrenin boyu,boy,Emren,emren,kişi,Begil,begil,kişi,diy0 - noldu,diyalog_nötr,iletişim,2,nötr,yönlü,açık_ilişki,diy0 - noldu,emren - begil (diy0 - noldu),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,10_begil_oglu_emrenin_boyu.csv
DKR0543,562.0,Begil Oğlu Emrenin boyu,boy,Begil,begil,kişi,Emren,emren,kişi,"3 gündür hoş değilim oğul, beni yatağıma götür, emir",otorite/emir,otorite,3,nötr,yönlü,açık_ilişki,"3 gündür hoş değilim oğul, beni yatağıma götür, emir","begil - emren (3 gündür hoş değilim oğul, beni yatağıma götür, emir)",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,10_begil_oglu_emrenin_boyu.csv
DKR0544,563.0,Begil Oğlu Emrenin boyu,boy,Emren,emren,kişi,Begil,begil,kişi,begili yatağına yatırdı,belirsiz,olay,1,nötr,yönlü,açık_ilişki,begili yatağına yatırdı,emren - begil (begili yatağına yatırdı),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,10_begil_oglu_emrenin_boyu.csv
DKR0548,567.0,Begil Oğlu Emrenin boyu,boy,Begilin Karısı,begilin_karisi,kişi,Begil,begil,kişi,neden ahlarsın,belirsiz,olay,1,nötr,yönlü,açık_ilişki,neden ahlarsın,begilin karısı - begil (neden ahlarsın),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,10_begil_oglu_emrenin_boyu.csv
DKR0549,568.0,Begil Oğlu Emrenin boyu,boy,Begil,begil,kişi,Begilin Karısı,begilin_karisi,kişi,durumu anlattı,belirsiz,olay,1,nötr,yönlü,açık_ilişki,durumu anlattı,begil - begilin karısı (durumu anlattı),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,10_begil_oglu_emrenin_boyu.csv
DKR0550,569.0,Begil Oğlu Emrenin boyu,boy,Begilin Karısı,begilin_karisi,kişi,Karavaş,karavas,kişi,begilin ayağının kırıldığını söyledi,belirsiz,olay,1,nötr,yönlü,açık_ilişki,begilin ayağının kırıldığını söyledi,begilin karısı - karavaş (begilin ayağının kırıldığını söyledi),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,10_begil_oglu_emrenin_boyu.csv
DKR0551,570.0,Begil Oğlu Emrenin boyu,boy,Karavaş,karavas,kişi,Kapıcı,kapici,kişi,begilin ayağının kırıldığını söyledi,belirsiz,olay,1,nötr,yönlü,açık_ilişki,begilin ayağının kırıldığını söyledi,karavaş - kapıcı (begilin ayağının kırıldığını söyledi),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,10_begil_oglu_emrenin_boyu.csv
DKR0554,573.0,Begil Oğlu Emrenin boyu,boy,Kafirin Causu,kafirin_causu,kişi,Tekfur (Begil Boyu),tekfur_begil_boyu,kişi,begil attan düşümüş ayağı kırılmış,belirsiz,olay,1,nötr,yönlü,açık_ilişki,begil attan düşümüş ayağı kırılmış,kafirin causu - tekfur (begil attan düşümüş ayağı kırılmış),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,10_begil_oglu_emrenin_boyu.csv
DKR0555,574.0,Begil Oğlu Emrenin boyu,boy,Tekfur (Begil Boyu),tekfur_begil_boyu,kişi,Askerleri,askerleri,grup,"gidin begili, karısını, kızını esir alıp gelin",akrabalık,akrabalık,5,pozitif,yönsüz,açık_ilişki,"gidin begili, karısını, kızını esir alıp gelin","tekfur - askerleri (gidin begili, karısını, kızını esir alıp gelin)",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,10_begil_oglu_emrenin_boyu.csv
DKR0556,575.0,Begil Oğlu Emrenin boyu,boy,Begilin Casusu,begilin_casusu,grup,Begil,begil,kişi,kafirler geliyor,destek/yardım,olay,4,pozitif,yönlü,açık_ilişki,kafirler geliyor,begilin casusu - begil (kafirler geliyor),ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,10_begil_oglu_emrenin_boyu.csv
DKR0558,577.0,Begil Oğlu Emrenin boyu,boy,Begil,begil,kişi,Emren,emren,kişi,"git bayındır hana selam ver, beyler beyi kazan'ın elini öp, babam kazandan yardım diler, gelmezse memleket bozuluk harap olur",destek/yardım,olay,4,pozitif,yönlü,açık_ilişki,"git bayındır hana selam ver, beyler beyi kazan'ın elini öp, babam kazandan yardım diler, gelmezse memleket bozuluk harap olur","begil - emren (git bayındır hana selam ver, beyler beyi kazan'ın elini öp, babam kazandan yardım diler, gelmezse memleket bozuluk harap olur)",ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,10_begil_oglu_emrenin_boyu.csv
DKR0559,578.0,Begil Oğlu Emrenin boyu,boy,Emren,emren,kişi,Begil,begil,kişi,,ikna/müzakere,iletişim,3,nötr,yönlü,açık_ilişki,,emren - begil (bana zırhını ver düşmana karşı gideyim) ikna,ham_okuma_notu; araştırmacı tarafından standartlaştırıldı,10_begil_oglu_emrenin_boyu.csv
